"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"PC031389","PC031389","HSS-8076844","4WRRQT3","VIHA-NCST-Nanaimo Chapel Street-Main Building-Main Building-1st Floor","Main Building","Admin Desk - Glass office","1","VIHATRP20230724-075","11/30/2031"
"LD030785","LD030785","HSS-8076845","JDXRQT3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","Public Health Nursing","1","VIHATRP20230724-076","11/30/2031"
"LD030785","LD030785","HSS-8076846","F8JTVP3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main Building","Public Health Nursing","1","VIHATRP20230724-076","11/30/2031"
"LD031316","LD031316","HSS-8076847","GYHTVP3","VIHA-NCST-Nanaimo Chapel Street-Main Building-Main Building-1st Floor","Main Building","113A","1","VIHATRP20230724-077","11/30/2031"
"LD038839","LD038839","HSS-8076848","1Y1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Office 13","2","VIHATRP20230724-078","09/30/2031"
"LD038839","LD038839","HSS-8076849","HY1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Office 13","2","VIHATRP20230724-078","09/30/2031"
"PC030873","PC030873","HSS-8076852","JY1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","12","2","VIHATRP20230724-080","09/30/2031"
"PC030873","PC030873","HSS-8076853","FGXRQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","12","2","VIHATRP20230724-080","09/30/2031"
"PC031631","PC031631","HSS-8076855","FY1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Not numbered","2","VIHATRP20230724-082","09/30/2031"
"PC031631","PC031631","HSS-8076856","HGXRQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Not numbered","2","VIHATRP20230724-082","09/30/2031"
"TD001714","TD001714","HSS-8076857","BGXRQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building","Main Building","12","2","VIHATRP20230724-083","09/30/2031"
"TD001714","TD001714","HSS-8076858","JX1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building","Main Building","12","2","VIHATRP20230724-083","09/30/2031"
"LD033323","LD033323","HSS-8076861","BY1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Suite 203  Room 7","2","VIHATRP20230724-085","09/30/2031"
"LD033323","LD033323","HSS-8076862","FWXQQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","Suite 203  Room 7","2","VIHATRP20230724-085","09/30/2031"
"LD027240","LD027240","HSS-8076863","CZ1SQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","9","2","VIHATRP20230724-086","09/30/2031"
"LD027240","LD027240","HSS-8076864","CWXQQT3","VIHA-NWRD-Nanaimo Waddington Road-Integrated Primary & Community Care-Main Building-2nd Floor","Main Building","9","2","VIHATRP20230724-086","09/30/2031"
"PC067111","PC067111","HSS-8076865","9Y1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","305","3","VIHATRP20230724-088","11/30/2031"
"PC067111","PC067111","HSS-8076866","CY1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","305","3","VIHATRP20230724-088","11/30/2031"
"LD029670","LD029670","HSS-8076867","8Y1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","303-8","3","VIHATRP20230724-089","11/30/2031"
"LD029670","LD029670","HSS-8076868","DWXQQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","303-8","3","VIHATRP20230724-089","11/30/2031"
"PC031547","PC031547","HSS-8076869","BWXQQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","304","3","VIHATRP20230724-090","11/30/2031"
"PC031547","PC031547","HSS-8076870","DW1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","304","3","VIHATRP20230724-090","11/30/2031"
"PC049561","PC049561","HSS-8076871","6Y1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","304","3","VIHATRP20230724-091","11/30/2031"
"PC049561","PC049561","HSS-8076872","9WXQQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","304","3","VIHATRP20230724-091","11/30/2031"
"LD031588","LD031588","HSS-8076873","7Y1SQT3","VIHA-NCMC-Nanaimo Colville Medical Center-Main Building-3rd Floor","Main Building","304","3","VIHATRP20230724-092","11/30/2031"
"PC107263","PC107263","HSS-8076995","J2ZPQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","NRGH","Reception","1","REQ1945676-RITM2054134-SCTASK3295101","09/30/2031"
"PC030881","PC030881","HSS-8077003","5XYPQT3","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main Building","Westwood Nurse's Unit","1","REQ1962726-RITM2072414-SCTASK3334316","09/30/2031"
"LD061295","LD061295","HSS-8077023","7FHRQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","G253","G","VIHATRP20230731-039","09/30/2031"
"LD075012","LD075012","HSS-8077124","6JDPQT3","VIHA-CUPCC-Cowichan Urgent Primary Care Centre","Main","114","1","DMND0005307","10/31/2031"
"LD065254","LD065254","HSS-8077145","GTNTVP3","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Office 2","2","VIHATRP20230724-093","09/30/2031"
"LD034955","LD034955","HSS-8077210","BLKQQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D077 (Bridgette von B)","1","VIHATRP20230807-001","10/31/2031"
"LD034955","LD034955","HSS-8077211","12ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D077 (Bridgette von B)","1","VIHATRP20230807-001","10/31/2031"
"PC031472","PC031472","HSS-8077212","8GDPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20230807-002","10/31/2031"
"PC031472","PC031472","HSS-8077213","D1ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20230807-002","10/31/2031"
"PC031472","PC031472","HSS-8077214","J1ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20230807-002","10/31/2031"
"LD066207","LD066207","HSS-8077215","71ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","421 (Nursing Station #1)","1","VIHATRP20230807-003","10/31/2031"
"LD034543","LD034543","HSS-8077216","BGDPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D??","1","VIHATRP20230807-004","10/31/2031"
"PC037593","PC037593","HSS-8077217","9GDPQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","Nursing Station","1","VIHATRP20230807-005","10/31/2031"
"LD065864","LD065864","HSS-8077218","7GDPQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","108 (CN)","1","VIHATRP20230807-006","10/31/2031"
"LD065864","LD065864","HSS-8077219","F1ZPQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","108 (CN)","1","VIHATRP20230807-006","10/31/2031"
"PC037763","PC037763","HSS-8077220","HGDPQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","114 (Shared Office)","1","VIHATRP20230807-007","10/31/2031"
"PC034779","PC034779","HSS-8077221","4GDPQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","Nursing Station","1","VIHATRP20230807-008","10/31/2031"
"PC038876","PC038876","HSS-8077222","F88PQT3","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","Nursing Station (CN)","1","VIHATRP20230807-009","10/31/2031"
"PC049553","PC049553","HSS-8077223","JFDPQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","3","1","VIHATRP20230807-010","10/31/2031"
"PC049553","PC049553","HSS-8077224","698PQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","3","1","VIHATRP20230807-010","10/31/2031"
"PC029682","PC029682","HSS-8077226","91ZPQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","Office 30 Trailer","1","VIHATRP20230807-012","10/31/2031"
"PC049821","PC049821","HSS-8077227","G1ZPQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20230807-013","10/31/2031"
"PC049821","PC049821","HSS-8077228","9VJPQT3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","16","1","VIHATRP20230807-013","10/31/2031"
"PC021896","PC029581","HSS-8077229","DMJPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B40","1","VIHATRP20230807-014","10/31/2031"
"LD029325","LD029325","HSS-8077230","BMJPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B45","1","VIHATRP20230807-015","10/31/2031"
"PC021897","PC021897","HSS-8077231","9MJPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B38","1","VIHATRP20230807-016","10/31/2031"
"PC021897","PC021897","HSS-8077232","2HKQQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B38","1","VIHATRP20230807-016","10/31/2031"
"PC021899","PC021899","HSS-8077233","HMJPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B39","1","VIHATRP20230807-017","10/31/2031"
"PC021899","PC021899","HSS-8077234","H1ZPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B39","1","VIHATRP20230807-017","10/31/2031"
"PC021898","PC021898","HSS-8077235","3KKQQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B40","1","VIHATRP20230807-018","10/31/2031"
"PC031826","PC021898","HSS-8077236","3QJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","Reception - Basement","G","VIHATRP20230807-018","10/31/2031"
"TD001703","TD001703","HSS-8077242","7LKQQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","04 (Diane)","1","VIHATRP20230807-024","10/31/2031"
"TD001703","TD001703","HSS-8077243","1QJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","04 (Diane)","1","VIHATRP20230807-024","10/31/2031"
"LD035393","LD035393","HSS-8077244","HPJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building","10","1","VIHATRP20230807-025","10/31/2031"
"PC029581","PC035998-M2","HSS-8077245","9WNTVP3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","Sunroom (Admin Area)","1","VIHATRP20230807-026","10/31/2031"
"PC031826","PC035998-M1","HSS-8077246","4RJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","Reception - Basement","G","VIHATRP20230807-026","10/31/2031"
"PC057633","PC057633","HSS-8077247","878PQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building",".Reception - Back RH","1","VIHATRP20230807-027","10/31/2031"
"PC057633","PC057633","HSS-8077248","8LKQQT3","VIHA-MMHU-Margaret Moss Building-Main Building-1st Floor","Main Building",".Reception - Back RH","1","VIHATRP20230807-027","10/31/2031"
"TD001671","TD001671","HSS-8077249","8RJPQT3","VIHA-MMHU-Margaret Moss Building-Main Building-Basement 1","Main Building","23 (Aimee)","G","VIHATRP20230807-028","10/31/2031"
"PC031848","PC031848","HSS-8077251","H0JSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G049 (Electrical Shop)","G","VIHATRP20230807-029","10/31/2031"
"PC031848","PC031848","HSS-8077252","8TJPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G049 (Electrical Shop)","G","VIHATRP20230807-029","10/31/2031"
"PC034604","PC034604","HSS-8077253","FZHSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1022 (Booking Office)","1","VIHATRP20230807-031","10/31/2031"
"LD030612","LD030612","HSS-8077256","FX6SVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1034 (Switchboard)","1","VIHATRP20230807-033","10/31/2031"
"PC051981","PC051981","HSS-8077257","31TSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1107 (Manager Office)","1","VIHATRP20230807-034","10/31/2031"
"PC051981","PC051981","HSS-8077258","GZHSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1107 (Manager Office)","1","VIHATRP20230807-034","10/31/2031"
"LD039649","LD039649","HSS-8077259","4TJPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Rehab Area)","1","VIHATRP20230807-035","10/31/2031"
"PC067099","PC067099","HSS-8077260","60JSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","1","VIHATRP20230807-036","10/31/2031"
"PC067099","PC067099","HSS-8077261","8VHSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1058 (Doctor's Lounge)","1","VIHATRP20230807-036","10/31/2031"
"PC032981","PC032981","HSS-8077262","GX6SVP3","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2S (ICU Nurse Station)","2","VIHATRP20230807-037","10/31/2031"
"LD036902","LD036902","HSS-8077263","4KTPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3063 (Outpatiant Procedure Room)","3","VIHATRP20230807-038","10/31/2031"
"PC030735","PC030735","HSS-8077264","5KTPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3057 (Unit Clerk)","3","VIHATRP20230807-039","10/31/2031"
"PC030735","PC030735","HSS-8077265","G0JSVP3","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3057 (Unit Clerk)","3","VIHATRP20230807-039","10/31/2031"
"PC034862","PC034862","HSS-8077267","GHDPQT3","VIHA-WHMH-Wisteria House Mental Health-Main Building-1st Floor","Main Building","Main","1","VIHATRP20230807-041","10/31/2031"
"PC044725","PC044725","HSS-8077270","3WJPQT3","VIHA-WRMH-Wicks Road Mental Health-Main Building-2nd Floor","Main Building","Office","2","VIHATRP20230807-043","10/31/2031"
"PC032178","PC032178","HSS-8077273","2WJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","252 (W106 - side desk)","2","VIHATRP20230807-045","10/31/2031"
"PC032178","PC032178","HSS-8077274","6KTPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","252 (W106 - side desk)","2","VIHATRP20230807-045","10/31/2031"
"LD033542","LD033542","HSS-8077275","1ZYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","253 (W108)","2","VIHATRP20230807-046","10/31/2031"
"LD021665","LD021665","HSS-8077278","DFKQQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH - Janeen Kidd (Project Director)","2","VIHATRP20230807-048","10/31/2031"
"LD021665","LD021665","HSS-8077279","GYYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH - Janeen Kidd (Project Director)","2","VIHATRP20230807-048","10/31/2031"
"LD100273","LD100273","HSS-8077280","168PQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","262 (W148) Sue Kurucz","2","VIHATRP20230807-049","10/31/2031"
"LD100273","LD100273","HSS-8077281","CYYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","262 (W148) Sue Kurucz","2","VIHATRP20230807-049","10/31/2031"
"LD066347","LD066347","HSS-8077282","HD8PQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","136 (W3)","1","VIHATRP20230807-050","10/31/2031"
"LD066347","LD066347","HSS-8077283","JYYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","136 (W3)","1","VIHATRP20230807-050","10/31/2031"
"LD036457","LD036457","HSS-8077284","4WJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","117 (W69)","1","VIHATRP20230807-053","10/31/2031"
"LD065901","LD065901","HSS-8077285","7KTPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","120 (W95)","1","VIHATRP20230807-054","10/31/2031"
"LD066012","LD066012","HSS-8077289","DWYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W55)","1","VIHATRP20230807-057","10/31/2031"
"LD066012","LD066012","HSS-8077290","J58PQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","116 (W55)","1","VIHATRP20230807-057","10/31/2031"
"LD034476","LD034476","HSS-8077291","FYYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","126 (W29)","1","VIHATRP20230807-058","10/31/2031"
"LD034476","LD034476","HSS-8077292","1WJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","126 (W29)","1","VIHATRP20230807-058","10/31/2031"
"LD028048","LD028048","HSS-8077295","6WJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","256 (W113)","2","VIHATRP20230807-060","10/31/2031"
"LD028048","LD028048","HSS-8077296","JVJPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","256 (W113)","2","VIHATRP20230807-060","10/31/2031"
"LD034636","LD034636","HSS-8077297","DYYPQT3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH","2","VIHATRP20230807-061","10/31/2031"
"LD034475","LD034475","HSS-8077476","2KTPQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D085","1","VIHATRP20230814-091","10/31/2031"
"LD034475","LD034475","HSS-8077477","268PQT3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","D Wing","D085","1","VIHATRP20230814-091","10/31/2031"
"LD030157","LD030157","HSS-8077674","5XSSVP3","VIHA-CDH-Cowichan District Hospital","Main Building","WFH - Andrea Akhurst","1","VIHATRP20230821-123","10/31/2031"
"LD030157","LD030157","HSS-8077675","FC2SVP3","VIHA-CDH-Cowichan District Hospital","Main Building","WFH - Andrea Akhurst","1","VIHATRP20230821-123","10/31/2031"
"PC030889","PC030889","HSS-8077909","408SQT3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","Secure Unit","1","VIHATRP20230828-001","10/31/2031"
"PC031568","PC031568","HSS-8077910","JHHRQT3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","111","1","VIHATRP20230828-002","10/31/2031"
"PC049254","PC049254","HSS-8077911","DHHRQT3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","504 - Kitchen Office","1","VIHATRP20230828-003","10/31/2031"
"PC049254","PC049254","HSS-8077912","JZ7SQT3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","504 - Kitchen Office","1","VIHATRP20230828-003","10/31/2031"
"PC030892","PC030892","HSS-8077913","GKMRQT3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","210","1","VIHATRP20230828-004","10/31/2031"
"LD062265","LD030098","HSS-8077914","5JHRQT3","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main","Office 1","1","VIHATRP20230828-005","10/31/2031"
"LD062265","LD030098","HSS-8077915","122SQT3","VIHA-TLLTC-Trillium Lodge-Main Building-1st Floor","Main","Office 1","1","VIHATRP20230828-005","10/31/2031"
